state,year,month,TMAX,TMIN,PRCP,SNOW,SNWD
WI,2016,11,-1.1,-8.9,0,0,0
WI,2016,11,1.1,6.1,28,0,50
WI,2016,11,13.9,4.4,0,0,0
WI,2016,11,21.7,-7.7,0,0,0
WI,2016,12,2.8,0.0,18,0,0
WI,2016,12,0.6000000000000001,-2.2,10,0,0
WI,2016,12,3.9,0.6000000000000001,20,0,0
WI,2016,12,1.7000000000000002,0.0,3,0,0
WI,2016,12,5.6,1.7000000000000002,0,0,0
WI,2016,12,2.8,0.6000000000000001,0,0,0
WV,2015,1,-2.2,-7.2,0,0,0
WV,2015,1,-1.7000000000000002,-7.8,0,0,0
WV,2015,1,0.6000000000000001,-6.1,0,0,0
WV,2015,2,-1.1,-14.4,0,0,25
WV,2015,3,-8.9,-21.7,107,0,508
WV,2015,4,20.6,-2.2,0,0,0
WV,2015,4,20.0,9.4,503,0,0
WV,2015,5,16.7,6.7,86,0,0
WV,2015,5,18.9,5.0,53,0,0
WV,2015,6,22.2,13.3,20,0,0
WV,2015,6,28.3,17.2,8,0,0
WV,2015,6,26.1,13.3,58,0,0
WV,2015,8,28.3,13.9,0,0,0
WV,2015,8,30.0,15.6,0,0,0
WV,2015,10,20.6,15.0,15,0,0
WV,2015,10,20.0,12.8,0,0,0
WV,2015,11,15.6,1.7000000000000002,0,0,0
WV,2015,11,16.7,-4.4,38,0,0
WV,2015,12,11.1,6.1,104,0,0
WV,2015,12,11.7,6.1,206,0,0
WV,2016,1,7.2,-0.6000000000000001,3,0,0
WV,2016,1,5.0,-0.6000000000000001,8,0,0
WV,2016,2,18.3,8.3,20,0,0
WV,2016,4,22.8,6.7,8,0,0
WV,2016,4,16.1,8.9,0,0,0
WV,2016,5,16.7,6.1,5,0,0
WV,2016,5,21.1,8.3,178,0,0
WV,2016,6,27.8,14.4,0,0,0
WV,2016,6,30.6,15.6,0,0,0
WV,2016,6,27.8,12.2,0,0,0
WV,2016,7,30.0,12.8,0,0,0
WV,2016,7,31.1,16.7,0,0,0
WV,2016,8,27.2,17.8,0,0,0
WV,2016,8,30.6,18.3,0,0,0
WV,2016,8,30.6,19.4,0,0,0
WV,2016,9,26.7,16.1,0,0,0
WV,2016,9,30.6,15.0,0,0,0
WV,2016,9,26.1,15.0,0,0,0
WV,2016,10,22.2,10.6,0,0,0
WV,2016,10,21.1,12.8,41,0,0
WV,2016,11,20.0,5.0,0,0,0
WV,2016,12,15.6,8.9,165,5,0
WY,2015,1,-3.9,-26.1,0,0,152
WY,2015,1,-16.7,-31.1,0,0,762
WY,2015,1,-16.7,-25.0,0,0,0
WY,2015,4,23.9,2.2,0,0,0
WY,2015,4,19.4,-2.2,0,0,0
WY,2015,4,9.4,-4.4,0,0,0
WY,2015,5,9.4,2.2,36,0,0
WY,2015,5,21.7,1.7000000000000002,0,0,0
WY,2015,6,27.8,10.0,0,0,0
WY,2015,6,22.2,9.4,8,0,0
WY,2015,7,23.9,5.0,0,0,0
WY,2015,7,32.8,12.2,10,0,0
WY,2015,7,32.2,3.3,10,0,0
WY,2015,8,33.9,12.2,0,0,0
WY,2015,8,29.4,2.2,0,0,0
WY,2015,8,31.7,15.0,0,0,0
WY,2015,8,30.6,11.7,0,0,0
WY,2015,8,28.9,4.4,0,0,0
WY,2015,8,30.6,14.4,0,0,0
WY,2015,8,30.6,16.7,0,0,0
WY,2015,9,26.7,14.4,0,0,0
WY,2015,9,33.9,7.8,0,0,0
WY,2015,10,30.6,11.1,0,0,0
WY,2015,11,22.2,-5.6,0,0,0
WY,2015,11,11.1,-9.4,25,0,0
WY,2015,12,-5.0,-23.3,0,0,178
WY,2015,12,-5.6,-26.7,0,0,51
WY,2015,12,-8.3,-12.8,0,0,51
WY,2016,1,-8.9,-19.4,0,0,25
WY,2016,1,-8.3,-26.1,0,0,356
WY,2016,1,-5.0,-20.0,0,0,25
WY,2016,1,-0.6000000000000001,-13.3,0,0,0
WY,2016,1,-3.3,-18.3,0,0,51
WY,2016,2,0.6000000000000001,-12.8,0,0,0
WY,2016,2,2.2,-18.9,8,13,279
WY,2016,2,0.6000000000000001,-13.3,8,13,25
WY,2016,3,16.7,2.2,0,0,0
WY,2016,3,17.2,-0.6000000000000001,38,0,0
WY,2016,3,12.2,-7.2,8,0,0
WY,2016,4,7.2,-1.7000000000000002,0,0,0
WY,2016,4,2.2,-9.4,0,0,102
WY,2016,4,6.7,-3.9,178,89,102
WY,2016,5,27.2,0.0,48,0,0
WY,2016,5,28.3,1.7000000000000002,0,0,0
WY,2016,5,31.1,9.4,0,0,0
WY,2016,5,13.9,9.4,0,0,0
WY,2016,5,27.8,5.0,0,0,0
WY,2016,6,17.8,3.3,0,0,0
WY,2016,6,17.8,0.6000000000000001,0,0,0
WY,2016,6,15.6,0.6000000000000001,0,0,0
WY,2016,6,20.0,5.0,0,0,0
WY,2016,6,20.6,6.1,25,0,0
WY,2016,7,25.6,6.1,8,0,0
WY,2016,7,26.1,2.2,71,0,0
WY,2016,8,27.2,1.7000000000000002,0,0,0
WY,2016,8,38.3,17.2,3,0,0
WY,2016,8,35.0,15.6,0,0,0
WY,2016,8,31.7,15.0,0,0,0
WY,2016,9,30.6,8.9,0,0,0
WY,2016,10,18.9,-1.7000000000000002,0,0,0
WY,2016,10,18.9,5.6,0,0,0
WY,2016,11,13.3,-3.3,0,0,0
WY,2016,11,3.9,-1.7000000000000002,43,0,0
WY,2016,11,2.8,-2.8,91,13,25
WY,2016,11,17.2,-3.9,0,0,0
WY,2016,11,12.8,1.1,0,0,127
WY,2016,11,13.9,1.1,0,0,0
WY,2016,11,12.8,-0.6000000000000001,0,0,0
WY,2016,12,1.7000000000000002,-7.8,0,0,0
WY,2016,12,-1.1,-10.6,0,0,25
WY,2016,12,0.0,-21.7,0,0,0
WY,2016,12,2.2,-10.6,0,0,0
AB,2015,2,-13.5,-21.0,14,14,220
AB,2015,2,-4.0,-16.0,50,50,310
AB,2015,2,-12.0,-26.0,30,30,0
AB,2015,4,7.0,-5.5,0,0,0
AB,2015,5,19.0,4.5,12,0,0
AB,2015,6,21.5,11.1,10,0,0
AB,2015,6,22.5,7.0,0,0,0
AB,2015,7,30.0,13.5,37,0,0
AB,2015,10,15.0,0.0,0,0,0
AB,2015,12,4.5,-9.0,0,0,60
AB,2015,12,4.0,-1.0,80,80,320
AB,2016,2,-6.0,-13.5,0,0,110
AB,2016,2,-3.0,-9.0,0,0,180
AB,2016,4,20.0,-2.5,0,0,0
AB,2016,4,17.0,0.5,0,0,0
AB,2016,4,18.0,0.0,0,0,0
AB,2016,5,28.5,4.5,0,0,0
AB,2016,6,20.0,3.0,4,0,0
AB,2016,6,21.6,9.5,0,0,0
AB,2016,9,26.5,10.5,0,0,0
AB,2016,10,15.0,8.0,0,0,0
AB,2016,11,13.0,-9.0,0,0,0
AB,2016,11,-2.2,-4.3,0,0,0
AB,2016,12,-6.0,-9.0,0,0,0
AK,2015,1,-1.7000000000000002,-15.6,0,0,330
AK,2015,1,5.6,-2.1,0,10,0
AK,2015,1,-1.6,-3.8,43,46,250
AK,2015,1,-2.2,-4.4,71,89,559
AK,2015,1,3.3,1.1,320,13,0
AK,2015,1,-1.1,-4.4,28,56,203
AK,2015,2,2.8,-4.4,0,0,127
AK,2015,2,6.7,-1.1,3,0,0
AK,2015,3,7.2,1.1,8,0,0
AK,2015,3,-6.6,-16.6,8,20,280
AK,2015,4,5.0,0.6000000000000001,10,0,838
AK,2015,4,0.6000000000000001,-2.1,0,0,0
AK,2015,5,11.1,-2.8,0,0,0
AK,2015,5,6.7,2.8,74,0,0
AK,2015,6,26.7,6.7,0,0,0
AK,2015,7,13.9,11.1,0,0,0
AK,2015,7,19.4,9.4,0,0,0
AK,2015,7,5.0,1.1,0,0,0
AK,2015,7,17.2,13.3,234,0,0
AK,2015,8,18.3,8.9,0,0,0
AK,2015,8,21.1,10.0,0,0,0
AK,2015,9,5.6,0.6000000000000001,0,0,0
AK,2015,9,7.8,2.8,5,0,0
AK,2015,10,9.4,1.7000000000000002,5,0,0
AK,2015,10,9.4,5.6,61,0,0
AK,2015,11,-19.4,-28.9,0,0,25
AK,2015,11,-16.1,-27.8,0,0,152
AK,2015,12,-3.9,-13.9,0,0,51
AK,2015,12,-17.2,-26.1,0,0,305
AK,2015,12,-0.6000000000000001,-6.7,119,140,152
AK,2015,12,-2.8,-6.7,0,0,330
AK,2016,1,7.2,0.0,5,0,0
AK,2016,1,8.3,0.0,23,0,0
AK,2016,1,4.4,1.7000000000000002,104,0,0
AK,2016,1,7.8,1.1,0,0,0
AK,2016,1,5.6,2.2,5,0,0
AK,2016,2,-11.0,-20.6,0,0,610
AK,2016,2,3.9,-1.1,3,0,0
AK,2016,2,0.6000000000000001,-4.4,0,0,0
AK,2016,2,8.9,-1.1,3,0,0
AK,2016,2,-11.7,-25.0,0,0,432
AK,2016,3,2.2,-2.2,3,18,18
AK,2016,3,1.1,-7.8,0,0,25
AK,2016,4,13.9,3.3,0,0,0
AK,2016,4,14.4,-2.2,0,0,0
AK,2016,5,11.7,1.7000000000000002,0,0,0
AK,2016,6,11.1,8.9,51,0,0
AK,2016,6,19.4,8.3,3,0,0
AK,2016,6,11.1,9.4,160,0,0
AK,2016,6,22.8,6.1,25,0,0
AK,2016,6,9.4,7.8,114,0,0
AK,2016,6,16.7,3.9,0,0,0
AK,2016,7,24.4,11.7,0,0,0
AK,2016,9,15.6,-0.6000000000000001,3,0,0
AK,2016,9,22.8,5.0,0,0,0
AK,2016,10,12.8,1.7000000000000002,0,0,0
AK,2016,11,3.9,-13.9,0,0,0
AK,2016,11,-6.1,-1.1,0,0,0
AK,2016,11,6.1,-1.6,8,0,0
AK,2016,11,-6.7,2.8,0,0,127
AK,2016,11,-8.9,-17.8,0,0,203
AK,2016,11,6.7,0.6000000000000001,0,0,0
AK,2016,12,-26.1,-32.2,0,0,152
AK,2016,12,-22.2,-33.3,0,0,76
AL,2015,1,8.3,-3.3,0,0,0
AL,2015,7,30.0,22.2,0,0,0
AL,2015,8,33.9,22.8,0,0,0
AL,2015,9,34.4,20.0,0,0,0
AL,2015,10,20.6,16.1,28,0,0
AL,2015,12,25.0,12.8,0,0,0
AL,2016,3,17.8,6.1,79,0,0
AL,2016,3,6.7,2.2,69,0,0
AL,2016,3,24.4,7.2,0,0,0
AL,2016,5,29.4,7.8,0,0,0
AL,2016,7,32.2,17.2,0,0,0
AL,2016,10,27.2,9.4,0,0,0
AL,2016,10,27.2,11.1,0,0,0
AL,2016,12,17.8,5.6,538,0,0
AL,2016,12,17.2,3.3,274,0,0
AR,2015,1,2.2,-3.3,0,0,0
AR,2015,1,4.4,-2.8,0,0,0
AR,2015,1,3.9,-1.1,0,0,0
AR,2015,1,1.1,-2.7,18,0,0
AR,2015,2,6.7,2.2,0,0,0
AR,2015,2,10.6,-1.7000000000000002,89,0,0
AR,2015,3,3.9,-6.7,0,0,51
AR,2015,3,3.3,-8.2,0,0,80
AR,2015,3,0.6000000000000001,-6.1,0,0,0
AR,2015,3,5.6,-7.2,3,0,0
AR,2015,3,9.4,-6.7,0,0,0
AR,2015,3,12.8,-3.9,541,51,51
AR,2015,3,12.8,-6.1,30,102,102
AR,2015,4,25.6,15.6,183,0,0
AR,2015,4,29.4,13.3,0,0,0
AR,2015,4,28.9,14.4,0,0,0
AR,2015,5,25.6,7.2,0,0,0
AR,2015,5,25.6,16.1,0,0,0
AR,2015,5,25.6,6.1,0,0,0
AR,2015,7,34.4,25.0,0,0,0
AR,2015,7,30.6,22.8,0,0,0
AR,2015,8,34.4,18.9,0,0,0
AR,2015,8,32.2,17.2,0,0,0
AR,2015,9,26.7,17.8,0,0,0
AR,2015,9,25.6,10.0,0,0,0
AR,2015,10,28.3,15.0,0,0,0
AR,2015,10,27.8,13.3,0,0,0
AR,2015,10,28.9,12.8,0,0,0
AR,2015,10,27.2,11.7,0,0,0
AR,2015,11,21.1,15.6,246,0,0
AR,2015,11,18.3,6.1,119,0,0
AR,2015,11,15.6,10.6,0,0,0
AR,2015,11,16.7,1.7000000000000002,61,0,0
AR,2015,12,10.0,5.0,33,0,0
AR,2015,12,11.1,6.1,3,0,0
AR,2016,1,7.2,1.7000000000000002,0,0,0
AR,2016,1,11.1,0.6000000000000001,0,0,0
AR,2016,1,15.0,-1.7000000000000002,0,0,0
AR,2016,1,5.0,-5.0,0,0,0
AR,2016,1,10.0,-1.6,0,0,0
AR,2016,1,8.9,2.8,0,0,0
AR,2016,2,19.4,3.3,0,0,0
AR,2016,2,21.7,10.6,0,0,0
AR,2016,2,15.0,2.2,0,0,0
AR,2016,2,23.3,11.7,0,0,0
AR,2016,2,10.0,3.9,0,0,0
AR,2016,3,20.6,1.7000000000000002,28,0,0
AR,2016,3,20.6,1.1,3,0,0
AR,2016,4,23.9,9.4,165,0,0
AR,2016,4,10.0,5.0,0,0,0
AR,2016,4,28.9,8.3,0,0,0
AR,2016,4,28.3,9.4,0,0,0
AR,2016,4,26.7,11.1,0,0,0
AR,2016,4,27.8,10.0,0,0,0
AR,2016,5,27.8,17.8,0,0,0
AR,2016,5,23.9,11.1,0,0,0
AR,2016,6,26.1,16.7,0,0,0
AR,2016,6,27.8,20.0,51,0,0
AR,2016,7,30.6,23.3,0,0,0
AR,2016,7,33.3,19.4,89,0,0
AR,2016,7,33.9,21.1,0,0,0
AR,2016,7,32.8,20.0,0,0,0
AR,2016,8,35.6,22.8,0,0,0
AR,2016,8,34.4,23.9,0,0,0
AR,2016,8,33.3,23.3,0,0,0
AR,2016,8,32.8,23.3,3,0,0
AR,2016,8,33.9,21.1,0,0,0
AR,2016,10,26.1,7.8,0,0,0
AR,2016,10,26.1,15.0,0,0,0
AR,2016,10,28.3,10.6,0,0,0
AR,2016,10,27.2,12.2,0,0,0
AR,2016,11,28.9,-2.2,0,0,0
AR,2016,11,17.8,13.9,18,0,0
AR,2016,12,15.6,0.0,0,0,0
AZ,2015,1,0.0,-6.7,0,0,0
AZ,2015,1,7.2,-0.6000000000000001,0,0,0
AZ,2015,1,6.1,-8.9,152,0,102
AZ,2015,2,17.2,0.0,0,0,0
AZ,2015,3,11.7,-5.6,0,0,0
AZ,2015,3,7.2,-12.7,0,0,100
AZ,2015,4,28.3,15.6,0,0,0
AZ,2015,5,14.4,2.8,0,0,0
AZ,2015,6,33.3,12.8,0,0,0
AZ,2015,6,40.6,23.3,0,0,0
AZ,2015,6,26.7,7.8,0,0,0
AZ,2015,7,35.0,20.0,0,0,0
AZ,2015,7,31.1,15.6,0,0,0
AZ,2015,7,30.0,9.4,0,0,0
AZ,2015,7,31.7,16.7,0,0,0
AZ,2015,7,31.7,18.3,0,0,0
AZ,2015,7,29.4,16.7,0,0,0
AZ,2015,8,30.0,15.0,0,0,0
AZ,2015,9,23.3,10.0,33,0,0
AZ,2015,9,25.6,6.7,0,0,0
AZ,2015,9,26.7,8.9,0,0,0
AZ,2015,10,31.7,10.0,0,0,0
AZ,2015,10,32.2,17.2,0,0,0
AZ,2015,11,28.3,8.3,0,0,0
AZ,2015,11,27.8,6.7,8,0,0
AZ,2015,12,5.6,-11.1,0,0,0
AZ,2016,1,11.1,-5.6,0,0,0
AZ,2016,1,8.9,-10.0,0,0,0
AZ,2016,2,15.6,8.9,0,0,0
AZ,2016,3,17.8,4.4,0,0,0
AZ,2016,3,22.8,-1.0,0,0,0
AZ,2016,6,40.0,24.4,0,0,0
AZ,2016,6,25.0,1.7000000000000002,0,0,0
AZ,2016,7,32.8,14.4,0,0,0
AZ,2016,7,39.4,27.2,0,0,0
AZ,2016,7,41.1,22.2,13,0,0
AZ,2016,8,41.1,28.9,0,0,0
AZ,2016,9,37.2,29.4,0,0,0
AZ,2016,9,29.4,2.8,0,0,0
AZ,2016,10,22.8,9.4,0,0,0
AZ,2016,10,21.1,8.9,3,0,0
AZ,2016,11,14.4,4.4,0,0,0
AZ,2016,11,21.1,8.3,0,0,0
AZ,2016,11,15.6,3.9,0,0,0
AZ,2016,12,16.7,1.7000000000000002,0,0,0
AZ,2016,12,20.0,6.1,0,0,0
AZ,2016,12,6.7,-10.0,0,0,0
BC,2015,1,6.0,-16.0,0,0,570
BC,2015,1,-8.5,-20.0,0,0,0
BC,2015,1,7.0,-3.0,12,0,0
BC,2015,1,-8.0,-13.5,5,5,0
BC,2015,1,-2.0,-8.5,0,0,0
BC,2015,1,7.5,-2.0,0,0,0
BC,2015,2,8.9,5.2,34,0,0
BC,2015,2,0.5,-2.5,60,40,160
BC,2015,2,-2.0,-5.0,100,100,1200
BC,2015,2,10.5,0.5,8,0,0
BC,2015,2,-3.0,-0.5,100,100,1310
BC,2015,3,6.0,-1.0,10,0,0
BC,2015,3,9.0,3.5,0,0,0
BC,2015,3,7.0,-3.0,46,0,0
BC,2015,3,11.5,3.0,0,0,0
BC,2015,3,10.0,-5.0,0,0,0
BC,2015,4,7.5,-4.5,0,0,0
BC,2015,4,10.0,5.0,32,0,0
BC,2015,4,12.0,3.5,0,0,0
BC,2015,4,11.7,0.4,10,0,0
BC,2015,5,16.0,3.5,0,0,0
BC,2015,6,15.5,12.0,92,0,0
BC,2015,6,18.3,12.5,0,0,0
BC,2015,6,17.5,12.0,0,0,0
BC,2015,6,16.0,10.0,0,0,0
BC,2015,7,21.0,12.0,0,0,0
BC,2015,7,32.0,12.0,74,0,0
BC,2015,7,24.0,9.0,0,0,0
BC,2015,8,32.0,8.5,0,0,0
BC,2015,8,29.5,2.9,0,0,0
BC,2015,8,26.0,8.0,0,0,0
BC,2015,9,12.0,9.5,750,0,0
BC,2015,9,16.5,5.0,126,0,0
BC,2015,9,18.0,14.0,456,0,0
BC,2015,9,13.0,8.0,24,0,0
BC,2015,9,19.5,12.4,0,0,0
BC,2015,10,3.4,-2.0,40,0,0
BC,2015,10,17.5,8.0,69,0,0
BC,2015,10,20.0,3.0,0,0,0
BC,2015,10,13.0,8.0,52,0,0
BC,2015,11,8.0,-10.0,0,0,210
BC,2015,11,4.0,2.5,25,0,0
BC,2015,11,11.5,0.5,50,0,0
BC,2015,11,7.5,2.5,408,0,0
BC,2015,11,10.0,3.0,360,0,0
BC,2015,12,-1.5,-5.0,100,100,800
BC,2015,12,0.5,-18.5,0,0,200
BC,2015,12,-5.0,-13.0,0,0,0
BC,2016,1,3.0,-7.0,93,53,0
BC,2016,1,2.8,-6.2,0,0,0
BC,2016,1,1.0,-5.0,0,0,0
BC,2016,1,-9.5,-13.0,30,30,1000
BC,2016,1,9.0,6.0,0,0,0
BC,2016,2,-1.5,-8.0,0,0,260
BC,2016,2,8.0,1.0,0,0,0
BC,2016,2,2.3,-0.5,2,1,170
BC,2016,2,1.0,-1.0,24,24,160
BC,2016,3,3.0,-1.0,14,0,10
BC,2016,3,3.0,-12.0,0,0,430
BC,2016,3,14.0,7.5,210,0,0
BC,2016,4,15.5,9.5,0,0,0
BC,2016,5,23.0,6.0,0,0,0
BC,2016,5,26.5,2.0,26,0,0
BC,2016,5,29.0,11.0,0,0,0
BC,2016,5,17.0,5.5,0,0,0
BC,2016,5,14.5,9.0,0,0,0
BC,2016,5,18.0,8.5,0,0,0
BC,2016,5,24.0,7.5,0,0,0
BC,2016,6,23.5,3.5,12,0,0
BC,2016,6,19.0,4.0,24,0,0
BC,2016,6,25.0,9.0,70,0,0
BC,2016,6,15.5,11.0,154,0,0
BC,2016,7,21.0,13.0,6,0,0
BC,2016,7,18.5,7.0,72,0,0
BC,2016,8,27.5,6.5,0,0,0
BC,2016,8,25.5,8.5,8,0,0
BC,2016,8,24.5,14.0,0,0,0
BC,2016,8,16.5,10.0,0,0,0
BC,2016,9,19.0,13.5,0,0,0
BC,2016,9,12.5,2.0,40,0,0
BC,2016,9,28.5,12.5,0,0,0
BC,2016,9,22.5,12.0,16,0,0
BC,2016,11,10.0,4.5,52,0,0
BC,2016,11,10.0,6.5,186,0,0
BC,2016,11,11.2,6.4,96,0,0
BC,2016,12,11.0,5.0,366,0,0
BC,2016,12,8.5,3.0,54,0,0
BC,2016,12,8.0,2.5,174,0,0
BC,2016,12,3.0,-5.0,16,16,0
BC,2016,12,1.0,-1.0,10,10,280
CA,2015,1,-1.1,-12.8,0,0,0
CA,2015,1,15.0,2.2,0,0,0
CA,2015,1,-1.7000000000000002,-20.0,0,0,51
CA,2015,1,5.6,-2.8,0,0,0
CA,2015,1,8.3,-3.9,0,0,0
CA,2015,1,7.2,-5.6,0,0,0
CA,2015,1,9.4,-1.1,0,0,0
CA,2015,2,11.1,3.9,0,0,0
CA,2015,2,23.9,7.8,0,0,0
CA,2015,2,12.2,1.1,0,0,0
CA,2015,2,20.6,5.0,0,0,0
CA,2015,2,11.7,-3.9,0,0,0
CA,2015,2,19.4,0.6000000000000001,0,0,0
CA,2015,2,16.7,-5.6,0,0,0
CA,2015,3,22.2,8.9,0,0,0
CA,2015,3,8.9,-6.7,0,0,0
CA,2015,4,14.4,-6.7,0,0,0
CA,2015,4,20.6,15.6,0,0,0
CA,2015,4,13.3,-4.4,0,0,0
CA,2015,4,24.4,3.3,0,0,0
CA,2015,4,24.4,7.2,0,0,0
CA,2015,5,8.3,1.1,142,229,0
CA,2015,5,20.0,-4.4,0,0,0
CA,2015,5,23.9,12.8,0,0,0
CA,2015,5,16.7,17.8,0,0,0
CA,2015,5,22.2,11.1,0,0,0
CA,2015,5,38.9,22.8,0,0,0
CA,2015,6,42.8,23.9,0,0,0
CA,2015,6,21.7,6.7,0,0,0
CA,2015,6,22.8,8.3,0,0,0
CA,2015,6,41.7,21.7,0,0,0
CA,2015,7,36.7,21.1,0,0,0
CA,2015,7,16.7,13.9,0,0,0
CA,2015,7,26.7,16.1,46,0,0
CA,2015,7,27.8,21.7,0,0,0
CA,2015,8,27.2,18.9,0,0,0
CA,2015,8,25.0,17.8,0,0,0
CA,2015,8,42.2,24.4,0,0,0
CA,2015,8,36.1,17.2,0,0,0
CA,2015,9,28.3,18.9,0,0,0
CA,2015,9,23.9,17.8,0,0,0
CA,2015,10,33.9,15.6,0,0,0
CA,2015,10,26.7,15.0,38,0,0
CA,2015,10,23.3,16.1,41,0,0
CA,2015,10,20.6,13.3,25,0,0
CA,2015,10,24.4,15.0,5,0,0
CA,2015,10,37.2,16.7,0,0,0
CA,2015,10,24.4,7.2,0,0,0
CA,2015,10,35.6,17.8,0,0,0
CA,2015,10,23.3,13.9,0,0,0
CA,2015,11,0.0,-12.8,284,279,508
CA,2015,11,23.9,3.9,5,0,0
CA,2015,11,5.6,-1.7000000000000002,160,0,0
CA,2015,11,26.1,4.4,0,0,0
CA,2015,11,12.8,7.8,0,0,0
CA,2015,12,13.3,0.6000000000000001,0,0,0
CA,2015,12,7.2,-3.3,0,0,0
CA,2015,12,23.3,2.8,0,0,0
CA,2015,12,13.3,6.1,0,0,0
CA,2015,12,10.0,-3.9,0,25,25
CA,2015,12,15.6,-1.0,0,0,0
CA,2015,12,23.3,0.0,0,0,0
CA,2015,12,15.0,0.6000000000000001,0,0,0
CA,2016,1,5.6,-17.2,318,559,1270
CA,2016,1,10.0,-1.0,0,0,0
CA,2016,1,8.9,0.0,0,0,0
CA,2016,1,11.7,0.0,0,0,0
CA,2016,1,-4.3,-22.1,0,0,152
CA,2016,1,3.3,-1.7000000000000002,0,0,0
CA,2016,2,15.0,4.4,0,0,0
CA,2016,2,14.4,5.6,0,0,0
CA,2016,2,16.7,7.2,0,0,0
CA,2016,2,15.6,6.1,0,0,0
CA,2016,2,3.9,-5.0,0,0,0
CA,2016,2,11.7,2.8,0,0,0
CA,2016,3,21.7,13.3,46,0,0
CA,2016,3,15.6,2.2,0,0,0
CA,2016,3,27.2,10.0,0,0,0
CA,2016,3,20.6,6.1,0,0,0
CA,2016,4,18.3,15.0,0,0,0
CA,2016,4,18.9,0.0,0,0,0
CA,2016,4,23.3,2.2,0,0,0
CA,2016,5,16.1,5.6,0,0,0
CA,2016,5,17.8,13.3,0,0,0
CA,2016,5,17.8,12.2,0,0,0
CA,2016,5,18.3,11.1,0,0,0
CA,2016,5,17.2,7.2,25,0,0
CA,2016,6,25.6,12.2,0,0,0
CA,2016,6,33.9,20.0,0,0,0
CA,2016,6,36.1,20.0,0,0,0
CA,2016,7,39.4,27.8,0,0,0
CA,2016,8,41.7,27.8,0,0,0
CA,2016,8,33.3,10.6,0,0,0
CA,2016,8,42.2,30.6,0,0,0
CA,2016,8,34.4,7.8,0,0,0
CA,2016,9,22.2,17.8,0,0,0
CA,2016,9,24.4,12.8,0,0,0
CA,2016,9,42.8,23.3,0,0,0
CA,2016,10,27.2,9.4,0,0,0
CA,2016,10,17.2,8.9,0,0,0
CA,2016,10,30.0,13.3,0,0,0
CA,2016,11,13.9,5.0,86,0,0
CA,2016,11,7.2,-0.6000000000000001,64,13,0
CA,2016,11,13.9,7.2,89,0,0
CA,2016,11,15.0,5.6,43,0,0
CA,2016,11,6.1,-0.6000000000000001,0,0,0
CA,2016,11,18.9,7.8,0,0,0
CA,2016,12,8.3,-2.2,0,0,0
CA,2016,12,14.4,7.8,0,0,0
CA,2016,12,15.6,-1.1,0,0,0
CA,2016,12,3.9,-5.0,0,0,0
CA,2016,12,13.9,0.0,0,0,0
CA,2016,12,12.2,6.7,0,0,0
CO,2015,1,-5.6,-21.1,0,0,203
CO,2015,1,-5.6,-18.9,0,0,483
CO,2015,1,-7.2,-21.7,0,0,152
CO,2015,1,-5.0,-17.8,0,0,51
CO,2015,1,-4.4,-15.6,0,0,203
CO,2015,1,1.7000000000000002,-12.2,0,0,127
CO,2015,1,-6.7,-16.7,0,0,25
CO,2015,1,0.0,-18.9,0,0,0
CO,2015,2,6.7,-8.3,18,0,0
CO,2015,3,7.8,-12.8,0,0,51
CO,2015,3,6.1,-13.3,0,0,0
CO,2015,3,-0.6000000000000001,-16.7,0,0,152
CO,2015,3,-2.2,-21.7,0,25,838
CO,2015,3,11.1,-6.1,0,0,51
CO,2015,3,2.8,-5.6,0,0,76
CO,2015,4,26.7,3.3,0,0,0
CO,2015,4,16.7,2.2,0,0,0
CO,2015,4,17.8,-1.1,0,0,0
CO,2015,4,27.2,3.9,0,0,0
CO,2015,4,25.0,2.2,0,0,0
CO,2015,4,26.7,3.3,0,0,0
CO,2015,4,26.1,0.6000000000000001,0,0,0
CO,2015,4,21.1,3.3,0,0,0
CO,2015,4,21.1,7.8,0,0,0
CO,2015,5,22.2,6.1,10,0,0
CO,2015,5,28.3,5.6,0,0,0
CO,2015,6,31.7,10.0,0,0,0
CO,2015,6,26.7,3.9,0,0,0
CO,2015,6,30.6,11.1,3,0,0
CO,2015,6,25.0,2.8,0,0,0
CO,2015,6,29.4,11.1,0,0,0
CO,2015,7,22.2,5.6,0,0,0
CO,2015,7,32.2,14.4,0,0,0
CO,2015,7,33.9,10.6,0,0,0
CO,2015,7,28.3,16.7,0,0,0
CO,2015,7,27.8,10.0,48,0,0
CO,2015,7,33.9,14.4,3,0,0
CO,2015,8,26.7,14.4,0,0,0
CO,2015,9,27.8,3.9,5,0,0
CO,2015,9,22.2,3.3,28,0,0
CO,2015,9,25.6,8.3,15,0,0
CO,2015,9,31.1,13.9,0,0,0
CO,2015,9,25.0,3.3,0,0,0
CO,2015,9,30.0,11.7,0,0,0
CO,2015,9,27.8,7.8,0,0,0
CO,2015,10,26.7,11.7,51,0,0
CO,2015,10,24.4,10.6,0,0,0
CO,2015,10,21.7,8.9,0,0,0
CO,2015,11,12.8,3.9,0,0,0
CO,2015,11,21.1,0.6000000000000001,0,0,0
CO,2015,11,18.3,-2.8,0,0,0
CO,2015,11,15.6,-2.8,0,0,0
CO,2015,11,20.6,-1.1,0,0,0
CO,2015,12,-1.1,-8.9,0,0,51
CO,2015,12,1.1,-6.7,0,0,0
CO,2015,12,0.6000000000000001,-6.1,0,0,25
